n,n_cusps,n_negF3,max_pstar,min_pstar,min_F3,E_half,min_E_minus_Ehalf,argmin_i,argmin_j,median_slope_jump,min_slope_jump,n_double_cusps,n_iv
1472,518,5,0.6520706814405172,0.5003395489203339,-871.61622622872,1441.8826428173486,8.556355396649451e-06,714,759,1.882011800953578,0.0068903329872802895,30,0
1473,524,6,0.6523067258462134,0.5003393231595439,-864.1347539742014,1442.8722464331913,1.207457762575359e-05,714,760,1.8816910906844915,0.008277749956855844,26,0
1474,522,6,0.651864483676113,0.5003390882290512,-903.0269470354275,1443.8618570986712,8.53904180075915e-06,715,760,1.8824669562826228,0.002008522950559413,24,0
1475,527,9,0.652100347938639,0.5003388630740315,-887.8097778325078,1444.85146776586,1.204994600811915e-05,715,761,1.8793426699762006,0.013985206162133924,26,0
1476,525,8,0.6523358928179798,0.5003386287865691,-937.4146289094072,1445.8410854725537,8.521310292053386e-06,716,761,1.8806294659322234,0.01945755822223276,24,1
1477,521,5,0.6518945285650022,0.5003384042348816,-874.841685062122,1446.830703177979,1.2025412843286176e-05,716,762,1.883185827184016,0.007708559434378981,22,0
1478,521,4,0.6521298940862428,0.5003381705878073,-876.5878084372171,1447.8203279072463,8.504169727530098e-06,717,762,1.8834108883734901,0.018091238942959803,30,0
1479,525,5,0.652364941545863,0.5003379466370451,-869.2917818610459,1448.8099526404171,1.200087081087986e-05,717,763,1.880103679951016,0.01543345615828971,38,0
1480,527,10,0.651924451733003,0.5003377136277332,-933.136101415223,1449.7995843794772,8.487138757118373e-06,718,763,1.8838799380230395,0.01973951555833589,27,0
1481,521,8,0.6521590551440787,0.5003374902754751,-921.4813492117779,1450.7892161204063,1.1976388577750186e-05,718,764,1.8804902353936084,0.005985673435191058,36,0
1482,532,6,0.6523938727471845,0.5003372579013268,-986.4245895711214,1451.778854857398,8.469809927191818e-06,719,764,1.8790278976963255,0.014373339930056857,33,0
1483,523,4,0.6519542539181631,0.500337035145177,-2205.923186173045,1452.76849359556,1.195177515000978e-05,719,765,1.884602642919146,0.00010697736995993063,22,1
1484,524,8,0.6518520541368795,0.5003368034035962,-919.640859191015,1453.7581393127498,8.452988140561501e-06,720,765,1.8805203641109847,0.017062962411524656,15,0
1485,533,9,0.6520861372811848,0.5003365812411782,-963.3402419916562,1454.747785034185,1.1927781088161282e-05,720,766,1.8790496737708677,0.009516614106285116,28,0
1486,523,5,0.6519839358530476,0.5003363501295796,-932.1194919984929,1455.737437718578,8.43564816932485e-06,721,766,1.885286702358933,0.04552455374169161,22,0
1487,525,5,0.6518819219480476,0.5003361285585061,-926.870687634032,1456.7270904049835,1.190365651382308e-05,721,767,1.879435302238259,0.03698911099319887,24,0
1488,524,4,0.6521155137676672,0.5003358980743224,-902.0717288406838,1457.7167500468074,8.419108553425758e-06,722,767,1.8857303804612933,0.010505509562835295,26,0
1489,525,6,0.6520134982637606,0.5003356770922597,-892.7643749708741,1458.7064096873637,1.188008218377945e-05,722,768,1.8798248924753744,0.008869987732668276,36,0
1490,530,7,0.6519116695680321,0.5003354472329417,-1021.295044449842,1459.696076267476,8.401912964473013e-06,723,768,1.8794639026207367,0.00949945744592512,34,0
1491,524,4,0.6521447721180466,0.5003352268375235,-888.126592704981,1460.6857428484752,1.1855907814606326e-05,723,769,1.886415058415186,0.03745707968326961,18,0
1492,527,7,0.6520429418710311,0.5003349976005436,-889.8532580478474,1461.6754163554876,8.385225328311208e-06,724,769,1.879295748934551,0.025994860804954396,24,0
1493,526,3,0.6519412977208707,0.500334777789441,-882.9945698782769,1462.6650898608398,1.18318612294388e-05,724,770,1.8789344845205285,0.03260985670694717,24,0
1494,525,4,0.652173913043461,0.5003345491722546,-1019.2060811117,1463.6547702802316,8.368115459234104e-06,725,770,1.8870836920491818,0.007598029161414738,20,0
1495,526,8,0.6520722673892346,0.5003343299431509,-972.525647060605,1464.644450697466,1.1807783039330388e-05,725,771,1.8771033629118814,0.004847394445185534,22,0
1496,538,11,0.65197080712483,0.5003341019432673,-899.1096970147133,1465.6341380132965,8.351519454663503e-06,726,771,1.875102856973294,0.004039264648279237,24,0
1497,530,7,0.6522029372497322,0.5003338832938512,-900.7940262498611,1466.623825330964,1.1784239859480294e-05,726,772,1.8842816918208574,0.004458101134204425,14,0
1498,527,6,0.6521014755276855,0.5003336559087537,-902.4772900035294,1467.6135195298227,8.33507920106058e-06,727,772,1.883037748966136,0.0049163925421071425,26,0
1499,532,4,0.6520001984924423,0.5003334378367347,-896.3936501090924,1468.6032137309014,1.1760526604120969e-05,727,773,1.880809661207889,0.021127176856041225,34,0
1500,529,4,0.6522318454364383,0.5003332110639617,-889.7515609848975,1469.5929148014511,8.3185709627287e-06,728,773,1.8842764809684303,8.512633708068374e-05,24,0
1501,531,7,0.6521305669896582,0.5003329935670343,-907.5207203872644,1470.5826158743798,1.1737267186617828e-05,728,774,1.8777036632444362,0.004986086498548994,18,0
1502,533,4,0.6520294725304728,0.5003327674040937,-884.3278255501776,1471.5723238021978,8.301941079480457e-06,729,774,1.882714391666462,0.009370495303057492,28,0
1503,532,5,0.6522606382979474,0.500332550480012,-914.3136405434941,1472.5620317299984,1.1713829735526815e-05,729,775,1.8764231563978102,0.03616840024342191,30,0
1504,534,6,0.6521595424726997,0.5003323249244557,-907.070518167002,1473.5517464993204,8.285813692054944e-06,730,775,1.876615665518313,0.005056479918377805,24,0
1505,535,7,0.6520583886837416,0.5003321085709475,-908.7445389373376,1474.541461270536,1.1690804967656732e-05,730,776,1.8762517897412547,0.001590016692428737,28,0
1506,537,8,0.6522893165228014,0.5003318836203386,-993.7034607769938,1475.5311828737415,8.268886404039222e-06,731,776,1.8743403567834875,0.018502339873376728,30,0
1507,533,4,0.6521884026691463,0.5003316678351448,-896.4465378165136,1476.5209044731698,1.1666847285596305e-05,731,777,1.8766384963146554,0.005127576395711573,28,0
1508,533,7,0.6517562032947037,0.5003314434870357,-889.4555080864828,1477.5106328909596,8.252655334217707e-06,732,777,1.882697930345363,0.002926352096977069,20,0
1509,532,5,0.6519868284111711,0.5003312282679454,-891.2310362356814,1478.5003613073663,1.1644085589068709e-05,732,778,1.8755095657576693,0.0011959853252120622,28,0
1510,533,3,0.6522171482658172,0.5003310045199415,-883.7026009372524,1479.4900965253385,8.236655503424117e-06,733,778,1.881135791555645,0.006236273099743685,32,0
1511,529,3,0.6517857874191523,0.5003307898646957,-905.8954339420067,1480.4798317436414,1.1620902569120517e-05,733,779,1.8831658711638444,0.04886282836691667,20,0
1512,536,7,0.65201593569485,0.5003305667143645,-907.5947972534576,1481.4695737522197,8.220031304517761e-06,734,779,1.8781894752256236,0.013683181031043221,14,0
1513,540,8,0.6522457799437062,0.5003303526207812,-909.2930855894925,1482.4593157617333,1.1597691809583921e-05,734,780,1.876083698791226,0.008247381452053913,28,0
1514,531,3,0.6518152543792991,0.5003301300657547,-925.2999244611188,1483.4490645436993,8.203629704439663e-06,735,780,1.8826894740486249,0.059963126580316814,21,0
1515,536,6,0.6520449277788135,0.5003299165316175,-896.3059043953698,1484.4388133274495,1.1574600648600608e-05,735,781,1.8783289788547766,0.006972935089533739,28,0
1516,537,2,0.6522742983786549,0.5003296945695039,-888.9617394185834,1485.4285688745078,8.18756916487473e-06,736,781,1.8801798446262892,0.049545690923242784,22,0
1517,539,11,0.6518446048696586,0.5003294815926226,-1066.087985049498,1486.4183244159974,1.155208155978471e-05,736,782,1.8770483131896931,0.004772449366888168,16,0
1518,537,7,0.6520738053453995,0.5003292602210496,-2190.108563624125,1487.408086711054,8.171673016477143e-06,737,782,1.879551152949016,0.0005438784022892124,28,0
1519,537,3,0.6523027042413535,0.5003290477992342,-913.9643815466533,1488.3978490067316,1.1528982440722757e-05,737,783,1.879700662705266,0.01405497203243444,30,0
1520,535,5,0.6518738395792744,0.5003288270158697,-921.1512728695584,1489.387618035305,8.155760951922275e-06,738,783,1.8807883137934123,0.04081190763517198,26,0
1521,536,7,0.6521025690716875,0.5003286151469838,-901.337062459629,1490.3773870623645,1.1506447435749578e-05,738,784,1.8795369859814381,0.016657918404075975,30,0
1522,539,6,0.6523309981970348,0.5003283949494569,-975.3922179517282,1491.3671628148277,8.139912324622856e-06,739,784,1.8792206877234892,0.022882890120127702,24,0
1523,539,6,0.6519029591923402,0.5003281836313139,-2215.820286786617,1492.3569385661515,1.1483431535452837e-05,739,785,1.8785657672719924,0.0007409209073454492,28,0
1524,536,3,0.6521312196298102,0.5003279640173246,-897.7594341376022,1493.3467210270182,8.123944780891179e-06,740,785,1.8799930458386385,0.03588891597525095,12,0
1525,537,7,0.6520314547835506,0.5003277532477912,-936.2998502998532,1494.3365034862234,1.1461014537417213e-05,740,786,1.8790433738631085,0.012189942549727105,16,0
1526,543,7,0.6519319643867059,0.5003275342150009,-920.2751148221926,1495.3262926436241,8.10825576991192e-06,741,786,1.8792622748127386,0.01443328502223931,28,0
1527,545,9,0.6521597576863883,0.500327323991947,-2129.349471374129,1496.316081798679,1.143817689808202e-05,741,787,1.879450598270774,0.00011143313304758018,28,0
1528,540,5,0.6520601700459536,0.5003271055380597,-908.0736605482332,1497.3058776374771,8.091848940239288e-06,742,787,1.8797968918206296,0.011346282521364956,8,0
1529,544,10,0.6519608558356841,0.5003268958593475,-971.2045512141719,1498.2956734755548,1.1416327197366627e-05,742,788,1.8799098217216441,0.025281532364050067,30,0
1530,545,7,0.6521881839019645,0.5003266779820699,-973.2046513090062,1499.2854759819745,8.076706535575795e-06,743,788,1.880172828747968,0.0026965166926880757,43,0
1531,537,3,0.652088772845858,0.5003264688456085,-944.050422807126,1500.2752784897139,1.1393994100217242e-05,743,789,1.880459775375606,0.0341382364751959,30,0
1532,541,6,0.6519896342069191,0.5003262600640315,-1003.559460415764,1501.2650876533737,8.060685331656714e-06,743,790,1.8806746603377373,0.017337394322816575,18,0
1533,549,10,0.652216371631129,0.5003260429463307,-926.527613905199,1502.2548968176495,1.1371595519449329e-05,744,790,1.8808124379267466,0.006313979286614436,26,0
1534,544,7,0.6521172638437809,0.5003258347035254,-968.4107280853779,1503.2447126253705,8.04478054305946e-06,744,791,1.8810662132296319,0.016124871885306827,17,0
1535,540,5,0.6520183001632119,0.5003256181571594,-977.1324562119382,1504.2345284334249,1.1348890211593243e-05,745,791,1.8813102290485957,0.009852083858055638,20,0
1536,543,5,0.6519195122872561,0.5003254104510491,-957.6522888481812,1505.2243508701533,8.028833690332249e-06,745,792,1.8815406232972016,0.008330453604718378,22,0
1537,544,3,0.6521456436930795,0.5003251944737696,-1008.306154942668,1506.214173308711,1.1327165111651993e-05,746,792,1.8817716403863165,0.0076667183265715574,18,0
1538,546,7,0.6520468543616984,0.5003249873022677,-953.4617555335275,1507.2040023627073,8.013313617993845e-06,746,793,1.8819425660861326,0.02414469118258164,30,0
1539,545,6,0.6519482401856467,0.5003247718918363,-955.2827324600765,1508.1938314191198,1.1305149200779852e-05,747,793,1.882170990617107,0.013972342025433163,30,0
1540,548,6,0.6521739130435641,0.5003245652529,-966.8795221002026,1509.1836670774865,7.997301509021781e-06,747,794,1.8824000395151352,0.03507865867317325,16,0
1541,545,5,0.6520752974549854,0.5003243504070789,-927.319318698955,1510.1735027385114,1.1283236517556361e-05,748,794,1.8826271330830353,0.007144278991457085,28,0
1542,547,9,0.6519768563758643,0.5003241442986309,-963.0076976429933,1511.163344989469,7.982046099641593e-06,748,795,1.8828509866324428,0.005490943148299345,18,0
1543,546,6,0.6522020725389212,0.500323930015202,-914.8516749673418,1512.153187239179,1.126154188568762e-05,749,795,1.8830780447856834,0.01803424161041521,16,0
1544,545,3,0.6521036300897081,0.5003237244352271,-907.7707865578598,1513.1430360709576,7.966186331032077e-06,749,796,1.8833108753330026,0.04371295502729354,30,0
1545,546,7,0.6520053615079752,0.5003235107119993,-1028.836947727119,1514.1328849011798,1.1239233344895183e-05,750,796,1.88352889051715,0.005565315012777822,34,0
1546,546,6,0.6522301228184683,0.5003233056584557,-1004.201033831893,1515.1227402960392,7.950663757583243e-06,750,797,1.8834288040711296,0.014343881334947909,20,0
1547,547,4,0.6521318529087501,0.5003230924932148,-931.9779801091722,1516.1125956935127,1.1217543260499951e-05,751,797,1.883974533582207,0.0384184819737194,36,0
1548,548,6,0.6520337562277759,0.5003228879640789,-933.6649892175477,1517.1024576437617,7.934922223284957e-06,751,798,1.8838266154037555,0.047291286079078704,32,0
1549,549,8,0.652258064515918,0.5003226753546621,-935.3509631772771,1518.0923195914127,1.1195915249118116e-05,752,798,1.881622202208979,0.013368560076152029,16,0
1550,548,4,0.6521599665487177,0.5003224713479313,-921.6209686716498,1519.0821880826234,7.920076541267917e-06,752,799,1.8833006677693862,0.02511819973739764,28,0
1551,548,3,0.6520620411750417,0.5003222592921494,-1008.727388985928,1520.072056571712,1.1174173096151208e-05,753,799,1.8848656677268496,0.03376743526792917,33,0
1552,547,5,0.6522858982613403,0.5003220558058187,-916.5443752761212,1521.0619315922568,7.904281119408552e-06,753,800,1.8831454780329215,0.0024843057600452403,16,0
1553,546,4,0.6518663366074974,0.5003218443015247,-909.1418436246267,1522.0518066093762,1.1152783827128587e-05,754,800,1.8838318791705873,0.004392906799170885,22,0
1554,556,13,0.6520902169854882,0.5003216413336192,-947.5880124506515,1523.0416881421909,7.889009111750056e-06,754,801,1.8780289218218902,0.01874858524145193,18,0
1555,551,9,0.6523136246784814,0.5003214303786558,-949.3056662885074,1524.0315696755908,1.1131323162771878e-05,755,801,1.8806523938266506,0.01160003725254165,21,0
1556,547,6,0.6518946692355198,0.5003212279271726,-1013.221455721893,1525.0214577111117,7.873580216255505e-06,755,802,1.883857091504739,0.0007575916938448903,28,0
1557,550,4,0.6521182683377656,0.5003210175194056,-943.3060056731916,1526.0113457488017,1.1109920251328731e-05,756,802,1.8825071848131498,0.03953019906430589,20,0
1558,548,7,0.6523412443872415,0.5003208155823956,-1061.997625265265,1527.0012402758389,7.858758181100711e-06,756,803,1.882683897084321,0.013514285553061733,22,0
1559,549,6,0.6519230769228215,0.5003206057197009,-914.4595173897371,1527.9911348013059,1.1088672181358561e-05,757,803,1.8823514187769175,0.022252137768840295,16,0
1560,551,5,0.6518258213584348,0.5003204042951956,-916.273299765826,1528.9810358062084,7.843257662898395e-06,757,804,1.881513914845581,0.020684225476789747,34,0
1561,551,6,0.6523687365755366,0.5003201949754491,-1029.658823480754,1529.9709368105514,1.1067414561694022e-05,758,804,1.8816889855938883,0.025810785121731634,34,0
1562,553,8,0.6519513755598026,0.5003199940615041,-1065.482667253291,1530.9608442825272,7.828694833733607e-06,758,805,1.8808530774293262,0.012940148544544991,16,0
1563,555,8,0.651854288337219,0.5003197852826119,-1047.025560007977,1531.9507517524128,1.1046643294321257e-05,759,805,1.8800207593713043,0.01789462922526887,30,0
1564,551,4,0.6520767457377119,0.5003195848772815,-1072.192536166634,1532.9406656731726,7.813055390215595e-06,759,806,1.8812019569178093,0.01079239517289193,27,0
1565,554,6,0.6519795657727259,0.5003193766371361,-958.9741241725095,1533.930579600207,1.1025090998373344e-05,760,806,1.8818880800129263,0.003519350486010005,34,0
1566,553,8,0.6518826463168879,0.5003191767385077,-1068.946972375627,1534.9204999638562,7.798125807312317e-06,760,807,1.8795329113993167,0.013909559364266005,30,0
1567,549,2,0.6521046600115589,0.5003189690350377,-854.9797308529085,1535.9104203282484,1.1003808594978182e-05,761,807,1.8827585353330627,0.022849308382864433,30,0
1568,556,5,0.6520076481834873,0.5003187696411674,-943.8510344043559,1536.9003471196104,7.783175533404574e-06,761,808,1.8793755247581898,0.03309172543639049,40,0
1569,552,6,0.6519108959225856,0.500318562472303,-945.5453724676366,1537.8902739109706,1.0983089396177093e-05,762,808,1.880558726025106,0.019746622509917544,12,0
1570,559,11,0.6521324676751894,0.5003183635812936,-1037.308667081408,1538.8802071211842,7.768022896925686e-06,762,809,1.8782147590119145,0.024880322199503143,33,0
1571,558,6,0.6520356234096194,0.5003181569449581,-933.5845552745,1539.870140327158,1.096254004551156e-05,763,809,1.8778865860892973,0.03108974798278972,18,0
1572,551,3,0.651939037774109,0.5003179585549193,-926.7605740546873,1540.8600799394746,7.753667432552902e-06,763,810,1.8805774630014656,0.03852943765032811,26,0
1573,549,0,0.6521601693376524,0.5003177524490732,23.53583969214799,1541.850019552786,1.0941182836177177e-05,764,810,1.8828167066264987,0.0929933051745098,26,0
1574,561,7,0.6520634920635688,0.5003175545580923,-1008.316186170125,1542.8399655575593,7.738543672530795e-06,764,811,1.8759110302052746,0.00228841683808694,33,0
1575,556,6,0.6519670724872525,0.5003173489806939,-968.6084575432554,1543.829911558677,1.0920707154582487e-05,765,811,1.8785686201374494,0.04450529802746889,26,0
1576,557,7,0.6521877656044112,0.5003171515869133,-957.3770217306792,1544.8198639415075,7.723718454144546e-06,765,812,1.880264915181861,0.017316314862943133,20,0
1577,563,7,0.6520912547528029,0.5003169465359255,-953.5628668098852,1545.8098163252328,1.0899892231464037e-05,766,812,1.8764078158622652,0.0003655378043991392,26,0
1578,558,7,0.6519950006722087,0.5003167496374442,-955.246261098253,1546.7997750781085,7.708827524766093e-06,766,813,1.8770747585144951,0.016118361681550373,22,0
1579,556,5,0.6522152570755396,0.500316545110863,-1012.410122513025,1547.789733826438,1.0879637102334527e-05,767,813,1.8802879198318445,0.008372481881670502,19,0
1580,560,7,0.6521189120810482,0.5003163487058538,-1061.637625923317,1548.7796989312576,7.694424311921466e-06,767,814,1.8761794607888014,0.02013660713403502,16,0
1581,557,5,0.6520228229352223,0.5003161447016459,-1127.163710078608,1549.7696640373133,1.0859014764719177e-05,768,814,1.8791064621991662,0.0030670486568050445,30,0
1582,560,4,0.6522426443466526,0.500315948788233,-949.448007195931,1550.7596354858879,7.679827149331686e-06,768,815,1.8769758744332043,0.025856911158044133,18,1
1583,563,8,0.6521464646464353,0.5003157453044187,-1088.043331496639,1551.749606932914,1.0838651860467508e-05,769,815,1.87688338303359,0.007810299490194754,26,0
1584,562,9,0.652050363440882,0.5003155498807553,-1016.474148178553,1552.7395847148932,7.665647672183695e-06,769,816,1.877148759913787,0.015209857756606547,22,0
1585,563,6,0.6522699280097838,0.5003153469153411,-938.8548901907092,1553.7295624941169,1.0818053169714403e-05,770,816,1.8773498601914023,0.0018082568012685513,22,0
1586,563,8,0.6521739130436673,0.5003151519796084,-979.9970921743095,1554.7195465932573,7.6503117725224e-06,770,817,1.8775683493502329,0.002937356382381696,20,0
1587,563,8,0.6517634009522474,0.5003149495306115,-1038.81618201552,1555.7095306932295,1.0797543609442073e-05,771,817,1.8778809053559657,0.017992759197597134,28,0
1588,564,6,0.6519825557098957,0.5003147550809707,-1011.614113374591,1556.6995210997688,7.636206191818928e-06,771,818,1.878112472779172,0.006705651080928295,28,0
1589,563,5,0.6522012578616478,0.5003145531464243,-955.8923024712965,1557.68951150625,1.0777157058328157e-05,772,818,1.8783062923344922,0.013193608744991214,36,0
1590,567,10,0.6517915023539519,0.5003143591810734,-968.6340521288037,1558.6795082071,7.622079920110991e-06,772,819,1.878491147986054,0.007375724914678867,20,0
1591,564,8,0.6520100502514501,0.5003141577590128,-959.2949991891337,1559.6695049080568,1.0757246172943269e-05,773,819,1.8787495599212107,0.015596792072203956,32,0
1592,560,3,0.6522284996863722,0.5003139642761286,-1043.52233784396,1560.6595078923565,7.607530505993054e-06,773,820,1.878994161404012,0.021333389790660368,32,0
1593,565,7,0.6518194979798522,0.5003137633646254,-1008.159179614232,1561.6495108815382,1.0737165894170175e-05,774,820,1.879190341629601,0.03320348591037081,28,0
1594,558,3,0.6520376175546271,0.5003135703624163,-1076.330568244665,1562.6395201364876,7.593596365040867e-06,774,821,1.8793918998739132,0.01672033426922402,18,0
1595,564,7,0.6522556390976264,0.5003133699595055,-2322.660322861836,1563.6295293910214,1.0717432587625808e-05,775,821,1.879631033371986,0.0006693558238208021,14,0
1596,569,11,0.6518473884257492,0.5003131774361919,-998.0430108782552,1564.619544910947,7.5793059295392595e-06,775,822,1.8797896531109628,0.0021076378228016457,22,0
1597,562,5,0.6520650813517007,0.5003129852264293,-1048.196237041475,1565.6095604253449,1.0696942126742215e-05,775,823,1.880058530489588,0.03114528717422379,16,0
1598,562,5,0.6522826766728068,0.5003127854937351,-965.6647939939091,1566.5995821905465,7.564715588159743e-06,776,823,1.8803207800675428,0.038701051694326354,16,0
1599,565,4,0.6518751742835323,0.5003125937599262,-1005.971730763117,1567.5896039564982,1.0676499869077816e-05,776,824,1.8805181015698618,0.02931863961180375,16,0
1600,564,4,0.6520924422237419,0.500312394531384,-945.933556202385,1568.5796319568317,7.550678219558904e-06,777,824,1.8807683532964081,0.031587041090923335,24,0
1601,562,3,0.6523096129840323,0.500312203271759,-938.7898694113163,1569.5696599595497,1.0656638323780498e-05,777,825,1.881039349185255,0.04177729354716802,22,0
1602,568,6,0.6519028561403212,0.5003120045454374,-940.6184796922768,1570.5596941868362,7.536603789048968e-06,778,825,1.8812134478620577,0.012767299885308826,22,0
1603,563,4,0.652119700747985,0.500311813758233,-1066.402080113104,1571.5497284103765,1.0636504612193676e-05,778,826,1.881465342061409,0.023531649851113542,27,0
1604,566,6,0.6520249871450889,0.5003116155322673,-970.2952666048484,1572.5397688491264,7.522647592850262e-06,779,826,1.881656073446782,0.0035100578631383416,22,0
1605,570,8,0.6519304345787421,0.5003114252157388,-971.9785261883353,1573.5298092870676,1.061670536728343e-05,779,827,1.8818201408716781,0.011902479055672693,20,0
1606,563,3,0.6521468574985516,0.5003112274882116,-951.0975259668407,1574.5198559294272,7.5085558819409925e-06,780,827,1.8822242296369032,0.04234812119949618,36,0
1607,565,5,0.6520523036044249,0.5003110376406146,-944.1333735948576,1575.5099025690363,1.0596408628771314e-05,780,828,1.882288756314381,0.0178364921575644,20,0
1608,567,6,0.6519579101776182,0.500310840409661,-945.9535700963197,1576.4999553990237,7.494748160752351e-06,781,828,1.8824629407245692,0.00939843468324057,20,0
1609,564,4,0.6521739130436673,0.5003106510292745,-982.9886724228688,1577.4900082308202,1.057707686413778e-05,781,829,1.8827998073075811,0.00796976914787263,16,0
1610,568,8,0.6520795183266437,0.5003104542930261,-984.704296679442,1578.4800672386377,7.480388376279734e-06,782,829,1.8829053956285495,0.004737724219733758,24,0
1611,575,13,0.6519851116622998,0.5003102653781185,-1152.44443366616,1579.4701262497847,1.0556870392974815e-05,782,830,1.8762173276811926,0.0022172274150768297,18,0
1612,572,8,0.6522008679481376,0.500310069134727,-1074.336555436589,1580.4601914240402,7.466898750863038e-06,783,830,1.883354848652987,0.0009401523729081696,26,0
1613,573,8,0.6521066318793627,0.5003098806835844,-957.9969053970651,1581.4502565991143,1.0537560683587799e-05,783,831,1.8835414815069333,0.0048005186391754506,26,0
1614,566,2,0.6520123839008395,0.5003096849311691,-1098.112083282694,1582.4403279317937,7.452829322573962e-06,784,831,1.8837853304773151,0.014127104845621252,30,0
1615,567,5,0.6519183809220611,0.5003094969420864,-877.7159175672795,1583.430399260989,1.0517990176595049e-05,784,832,1.8839825770053913,0.006308454033228106,26,0
1616,573,6,0.6521336448253352,0.5003093016788356,-945.7676247978384,1584.420476735978,7.4393981321918545e-06,785,832,1.8841804205806607,0.004863903729694682,18,0
1617,574,6,0.6520395550061043,0.500309114150119,-974.5333327678229,1585.4105542107852,1.0498354868104798e-05,785,833,1.88392130446874,0.019913105794235584,18,0
1618,572,9,0.651945709327169,0.5003089193741901,-1101.550194624619,1586.4006378190963,7.425267540384084e-06,786,833,1.8831741687205457,0.011517462185600538,22,0
1619,573,7,0.6521605577238968,0.5003087323041486,-977.9339017185275,1587.3907214286735,1.0478360536581022e-05,786,834,1.882875236041608,0.004927882360723014,18,0
1620,576,5,0.6520666255396196,0.5003085380137153,-994.8176757632098,1588.3808111551787,7.41175335861044e-06,787,834,1.8843794970089938,0.007023097202315985,26,0
1621,569,3,0.6519729366409122,0.5003083514006649,-930.0280907941851,1589.3709008837832,1.045967178470164e-05,787,835,1.8840784541349198,0.04408591306698856,22,0
1622,570,6,0.6521873711296247,0.5003081575939283,-951.1891951454868,1590.3609967228026,7.3975284067273606e-06,788,835,1.8837794299513275,0.004992457394699987,26,0
1623,575,4,0.6520935960591829,0.500307971436196,-953.0254888619859,1591.3510925619582,1.0439777724968735e-05,788,836,1.8834785562686118,0.023588572827015618,28,0
1624,575,6,0.6520000634235344,0.5003077781113314,-1071.467645608678,1592.3411944977336,7.3845574206643505e-06,789,836,1.8836315797271457,0.014967384795866616,25,0
1625,572,8,0.6522140855931141,0.5003075924072553,-997.8987107431196,1593.3312964355027,1.0420486205475754e-05,789,837,1.8824296006127768,0.005057631686968629,22,0
1626,579,7,0.6521204671173185,0.5003073995624848,-984.2941239413842,1594.321404462889,7.3707790306798415e-06,790,837,1.8830310451998873,0.04181508899417179,28,0
1627,571,4,0.6520270902305723,0.5003072143104039,-935.976277760717,1595.3115124835667,1.0401336339782574e-05,790,838,1.8850154883846573,0.02388787110687131,20,0
1628,572,5,0.6522407016612882,0.5003070219439346,-1052.694483331023,1596.301626585435,7.356963806159911e-06,791,838,1.8837950648583988,0.005123408085669439,25,0
1629,572,5,0.6518405537529818,0.5003068371422124,-1076.377261222407,1597.291740685842,1.0382123036833946e-05,791,839,1.8830376131400115,0.0016907714969139522,28,0
1630,573,4,0.6520540176136289,0.5003066452522603,-1111.74568067012,1598.281860854458,7.34374884814315e-06,792,839,1.8845679424684327,0.014925565601188078,29,0
1631,586,14,0.6522672198764197,0.500306460899246,-992.7348030593741,1599.2719810216986,1.0362751481807209e-05,792,840,1.875483739449042,0.005189789431642633,14,0
1632,577,9,0.6518677908455665,0.5003062694840563,-988.9167547254995,1600.2621072400023,7.329865638894262e-06,793,840,1.8812314784911508,0.00802561724375388,26,0
1633,574,4,0.6520808461206341,0.5003060855781089,-1095.088581131053,1601.2522334590008,1.0343934263801202e-05,793,841,1.8827429264898439,0.01946409475629949,32,0
1634,580,6,0.6522936407774217,0.5003058946359022,-1115.104950015265,1602.2423657215945,7.317017434615991e-06,794,841,1.8819862857568932,0.005256778558260001,28,0
1635,576,6,0.6518949280471253,0.5003057111754137,-2418.332859474292,1603.232497983893,1.0324659115212853e-05,794,842,1.8803337964391875,0.00045561157554681005,23,0
1636,578,8,0.6521075762949173,0.5003055207044649,-1050.0910108496,1604.2226362788838,7.30319425201742e-06,795,842,1.879588340947916,0.01687096282626687,29,0
1637,581,4,0.6523199648989205,0.5003053376878164,-985.2421794965887,1605.212774572619,1.0306059948561597e-05,795,843,1.8829060523173107,0.04027670354216069,30,0
1638,581,6,0.6519219659058184,0.5003051476863579,-986.9519290518754,1606.2029188853676,7.289983386726817e-06,796,843,1.880330598086212,0.011434861593615522,24,0
1639,579,9,0.6521339870816152,0.5003049651119348,-995.1758588924047,1607.1930632018375,1.0286882570653688e-05,796,844,1.878691458062397,0.004112766374892193,22,0
1640,581,4,0.6523461927715666,0.5003047755782433,-1014.940193325227,1608.1832135237364,7.276492624441744e-06,797,844,1.8815397016285997,0.03545655736754276,19,0
1641,583,8,0.6519489049663382,0.500304593444434,-1054.118121355861,1609.1733638479461,1.0268164942317526e-05,797,845,1.878983082209231,0.009041022025950647,18,0
1642,581,8,0.6518565255723939,0.5003044043767877,-1126.281216370525,1610.1635201702802,7.263617817443446e-06,798,845,1.8800288867763473,0.0031735349157708324,25,1
1643,580,6,0.6520681265207919,0.5003042226820267,-963.7429501745244,1611.1536764946889,1.0249113074678462e-05,798,846,1.8797288272760402,0.023338345870473176,30,0
1644,580,5,0.6519757457692921,0.5003040340787016,-991.6752131087824,1612.1438388051,7.250158205351909e-06,799,846,1.8807867586130054,0.000399438019424276,16,0
1645,581,8,0.6518835182737848,0.5003038528213731,-1048.715035183647,1613.1340011145965,1.0230485486317775e-05,799,847,1.8804832928456212,0.031301796267262094,27,0
